,trip,ride,short,long
2487,318,22,https://goo.gl/maps/eDJzYwWL41htEZJ96,"https://www.google.com/maps/dir/54.9338662,23.9655387/54.6704923,25.2597002/@54.7798607,24.3359345,9z/data=!4m2!4m1!3e0
"
2488,319,1,https://maps.app.goo.gl/mvBcWFej8X5pSXpv6,"https://www.google.com/maps/dir/54.6577168,25.1432106/54.7750309,24.8103616/@54.7097458,24.8782165,11.71z/data=!4m2!4m1!3e0
"
2489,319,2,https://maps.app.goo.gl/cDXGhd8ePpQxNc1w6,"https://www.google.com/maps/dir/54.7747394,24.8096915/54.9401196,23.8857466/@54.857404,24.0171989,10z/data=!4m2!4m1!3e0
"
2490,319,3,https://maps.app.goo.gl/nq4C9msi7jDqDMcv8,"https://www.google.com/maps/dir/54.9450879,23.8766816/55.7029462,21.2178911/@55.3592913,21.133835,8z/data=!4m2!4m1!3e0
"
2491,319,4,https://maps.app.goo.gl/iSS2Bm4auXhpqYP89,"https://www.google.com/maps/dir/55.7060737,21.2013793/56.077374,21.1225815/@55.8912864,20.8162182,10z/data=!3m1!4b1!4m2!4m1!3e0
"
2492,319,5,https://maps.app.goo.gl/pb8Mac96pHjTNXnL8,"https://www.google.com/maps/dir/56.077374,21.1225815/56.506087,21.0011211/@56.2916161,20.7448678,10z/data=!4m2!4m1!3e0
"
2493,319,6,https://maps.app.goo.gl/WR2RmWdkMAKWCTKr7,"https://www.google.com/maps/dir/56.476777,21.0087071/56.1573997,21.1473649/@56.3170338,20.7424243,10z/data=!3m1!4b1!4m2!4m1!3e0
"
2494,319,7,https://maps.app.goo.gl/qux22u99vPDWRq4Z9,"https://www.google.com/maps/dir/56.1573997,21.1473649/56.077379,21.1225641/55.9725412,21.0987495/55.9101147,21.0974108/@56.0338884,20.9496541,11z/data=!4m2!4m1!3e0
"
2495,319,8,https://maps.app.goo.gl/nJ76v6J7p1NbzjkT6,"https://www.google.com/maps/dir/55.9043479,21.1050344/55.7103158,21.1504431/55.6945536,21.1570482/@55.7995041,20.9716574,11z/data=!4m10!4m9!1m0!1m5!3m4!1m2!1d21.1570482!2d55.6945536!3s0x46e4dc12a4fc52b3:0x6fa786f56c680340!1m0!3e0
"
2496,319,9,https://maps.app.goo.gl/fwYf1opt9z2DjgMF9,"https://www.google.com/maps/dir/55.6999844,21.207408/55.7322889,21.3758877/@55.7160974,21.236135,12.42z/data=!4m2!4m1!3e0
"
2497,319,10,https://maps.app.goo.gl/BwhSuCqUDtUQiTCC9,"https://www.google.com/maps/dir/55.7322287,21.3759513/55.2519257,23.4579895/54.9338703,23.9654863/@55.5911625,21.8823072,8.58z/data=!4m2!4m1!3e0
"
2498,319,11,https://maps.app.goo.gl/4dBY5K8xZz4qMxQM8,"https://www.google.com/maps/dir/54.9338703,23.9654863/54.6389116,25.1905791/54.7289838,25.2395005/@54.8385084,24.1482592,9z/data=!4m2!4m1!3e0
"
2499,320,1,https://maps.app.goo.gl/fHXmWooUEKg7yeDa8,"https://www.google.com/maps/dir/54.6586056,25.1407515/55.3862016,22.9015791/56.0114552,21.1117049/@55.3294846,21.7965593,8z/data=!4m2!4m1!3e0
"
2500,320,2,https://maps.app.goo.gl/aJ5Spn7RNaDAQtwJA,"https://www.google.com/maps/dir/56.0109514,21.1119775/55.7064467,21.2382984/@55.8555712,20.8346863,10z/data=!4m2!4m1!3e0
"
2501,320,3,https://maps.app.goo.gl/2kN9gdxXN2cagrow6,"https://www.google.com/maps/dir/55.7071205,21.2395269/55.465336,22.6832581/@55.5830102,21.5047994,9.29z/data=!4m2!4m1!3e0
"
2502,320,4,https://maps.app.goo.gl/JbZeP9Q5nXV4q9nw9,"https://www.google.com/maps/dir/54.6586056,25.1407515/55.3862016,22.9015791/56.0114552,21.1117049/@55.3294846,21.7965593,8z/data=!4m2!4m1!3e0
"
2503,320,5,https://maps.app.goo.gl/iQsh2ooeEzGnmwx17,"https://www.google.com/maps/dir/54.9450509,23.8766758/55.4614137,22.6957104/@55.2014268,22.6268332,9z/data=!3m1!4b1!4m2!4m1!3e0
"
2504,320,6,https://maps.app.goo.gl/7bCbGxpgX48nGbAd6,"https://www.google.com/maps/dir/55.4614137,22.6957104/55.6252521,21.9796975/@55.5534811,22.0793451,10z/data=!4m2!4m1!3e0
"
2505,320,7,https://maps.app.goo.gl/NhgPNDXssvJ2iaDt6,"https://www.google.com/maps/dir/55.6270443,21.9734666/55.7042422,21.2214476/@55.6797399,21.2683132,10z/data=!4m2!4m1!3e0
"
2506,320,8,https://maps.app.goo.gl/P5oo8HJJg3R8U4yXA,"https://www.google.com/maps/dir/55.7071165,21.2394769/55.6186878,21.999504/@55.6756167,21.2896284,10z/data=!4m2!4m1!3e0
"
2507,320,9,https://maps.app.goo.gl/hkcs2etTphMaRqoHA,"https://www.google.com/maps/dir/55.6183002,22.0008271/55.4646179,22.6842402/@55.5442361,22.0968527,10z/data=!4m2!4m1!3e0
"
2508,320,10,https://maps.app.goo.gl/ycSgPzW2GvVv1f8H9,"https://www.google.com/maps/dir/55.461331,22.6945776/54.7713191,24.8213138/54.6511835,25.1505732/@55.0937464,23.2264656,8.71z/data=!4m2!4m1!3e0
"
2509,321,1,https://maps.app.goo.gl/epu4NiqGQri4ztbg9,"https://www.google.com/maps/dir/54.6576434,25.1434249/54.9450237,23.876716/@54.7172495,24.2516022,10z/data=!4m2!4m1!3e0
"
2510,321,2,https://maps.app.goo.gl/Jrpve2cPRKcmv6JH9,"https://www.google.com/maps/dir/54.93557,23.8706598/54.8250483,23.8530374/@54.8802813,23.7622848,12z/data=!3m1!4b1!4m2!4m1!3e0
"
2511,321,3,https://maps.app.goo.gl/rMc78yc6Vrh4JQbR6,"https://www.google.com/maps/dir/54.8243434,23.8534879/54.8086057,23.8655169/@54.8165163,23.8524243,14.79z/data=!4m2!4m1!3e0
"
2512,321,4,https://maps.app.goo.gl/uXiCoQduRNc8BgPM7,"https://www.google.com/maps/dir/54.8084277,23.8522394/54.6340716,23.4358784/@54.7212894,23.4792599,11z/data=!4m2!4m1!3e0
"
2513,321,5,https://maps.app.goo.gl/soRYDDst9Dr26QzT9,"https://www.google.com/maps/dir/54.6340716,23.4358784/54.3593591,23.1821308/@54.4965999,23.1443492,11z/data=!3m1!4b1!4m2!4m1!3e0
"
2514,321,6,https://maps.app.goo.gl/KW7CVRV8uipKF1sb8,"https://www.google.com/maps/dir/54.3593591,23.1821308/''/53.1145652,22.0295435/52.8352202,21.8835797/52.329005,17.0931285/52.3156218,14.5777082/52.2200097,11.0586492/52.3881775,9.9972457/@53.013708,11.3110885,6z/data=!4m13!4m12!1m0!1m3!2m2!1d23.1199621!2d54.3086192!1m0!1m0!1m0!1m0!1m0!1m0!3e0
"
2515,321,7,https://maps.app.goo.gl/49FWhN9S96Cx7Qxi9,"https://www.google.com/maps/dir/52.3881775,9.9972457/52.4221825,9.6380143/@52.4097839,9.6528234,11z/data=!4m2!4m1!3e0
"
2516,321,8,https://maps.app.goo.gl/1Ly37vohpXfmkw1E6,"https://www.google.com/maps/dir/52.4221606,9.5580985/51.63256,7.8760412/@52.0263755,8.0577218,9z/data=!3m1!4b1!4m2!4m1!3e0
"
2517,321,9,https://maps.app.goo.gl/aouhvuARACjFLZmdA,"https://www.google.com/maps/dir/51.63256,7.8760412/50.9289634,6.7744446/50.8188313,6.0248213/''/50.9515243,4.7925526/@51.2120575,5.0154581,8z/data=!4m10!4m9!1m0!1m0!1m0!1m3!2m2!1d5.7544152!2d50.9585387!1m0!3e0
"
2518,321,10,https://maps.app.goo.gl/5KcnUvZerLyNC7xY6,"https://www.google.com/maps/dir/50.9515243,4.7925526/51.1877617,3.1068336/@51.1045297,3.5223432,9z/data=!4m2!4m1!3e0
"
2519,321,11,https://maps.app.goo.gl/AkcaCx1Q4GwpXskN6,"https://www.google.com/maps/dir/51.1877617,3.1068336/51.2421394,2.9444191/51.2401595,2.9449557/@51.219236,2.9703,12z/data=!4m2!4m1!3e0
"
2520,321,12,https://maps.app.goo.gl/Fd6v7ApgreuBJKyz7,"https://www.google.com/maps/dir/51.214617,2.926223/51.185452,3.107327/@51.1991294,2.9675465,12.75z/data=!4m6!4m5!1m1!4e1!1m1!4e1!3e0
"
2521,321,13,https://maps.app.goo.gl/JUGnCYsoFQdSxiyJ6,"https://www.google.com/maps/dir/51.1852567,3.1060059/51.069998,3.9195781/@51.1053388,3.305366,10.29z/data=!4m9!4m8!1m5!3m4!1m2!1d3.1070767!2d51.1845425!3s0x47c353013a5caf63:0x864404c4c235b8f7!1m0!3e0
"
2522,321,14,https://maps.app.goo.gl/fe1j7VQx4ykdp47w8,"https://www.google.com/maps/dir/51.0702362,3.9200586/51.4860476,4.7355502/52.0145315,5.1215399/@51.5417426,3.8616727,9z/data=!4m2!4m1!3e0
"
2523,321,15,https://maps.app.goo.gl/bFdkXZsoqLPdDpxr6,"https://www.google.com/maps/dir/52.0145315,5.1215399/52.0810763,5.133799/@52.0479723,5.0926446,12.87z/data=!4m2!4m1!3e0
"
2524,321,16,https://maps.app.goo.gl/4phTxSu6DLxT76Pm7,"https://www.google.com/maps/dir/52.079816,5.143538/52.161905,5.421633/@52.1207844,5.1429936,11z/data=!3m1!4b1!4m6!4m5!1m1!4e1!1m1!4e1!3e0
"
2525,321,17,https://maps.app.goo.gl/6HFbLaA2VAje3X4y6,"https://www.google.com/maps/dir/52.161825,5.4214946/52.1955868,5.834228/@52.1812043,5.4865421,11z/data=!4m2!4m1!3e0
"
2526,321,18,https://maps.app.goo.gl/CCuJHgaGKqoCWdmW6,"https://www.google.com/maps/dir/52.1956979,5.8348369/52.2524939,6.4305024/@52.2060484,5.9858974,11z/data=!4m2!4m1!3e0
"
2527,321,19,https://maps.app.goo.gl/8VS9sXS37HZK536E8,"https://www.google.com/maps/dir/52.2526967,6.4302288/52.3135947,7.0434443/52.2605424,7.8475163/@52.249431,6.7330252,9.29z/data=!4m2!4m1!3e0
"
2528,321,20,https://maps.app.goo.gl/kE3ANzv4BdjB4D9Q7,"https://www.google.com/maps/dir/52.2604739,7.8470455/51.6667545,14.752715/51.1611708,16.1574475/@51.7699646,9.3631918,7z/data=!4m2!4m1!3e0
"
2529,321,21,https://maps.app.goo.gl/dy4xQcgVk8mwAbCw9,"https://www.google.com/maps/dir/51.1611708,16.1574475/51.1584817,16.1740857/@51.1593464,16.161708,16z/data=!4m2!4m1!3e0
"
2530,321,22,https://maps.app.goo.gl/q1UeLkCN7nvtizCW7,"https://www.google.com/maps/dir/51.1597521,16.1728172/51.138176,16.9362822/@51.0969582,16.3282469,10z/data=!4m2!4m1!3e0
"
2531,321,23,https://maps.app.goo.gl/8icfULPyrACWVxu86,"https://www.google.com/maps/dir/51.1276571,16.9806318/51.1598099,17.0281909/@51.1436623,16.9865525,14z/data=!4m2!4m1!3e0
"
2532,321,24,https://maps.app.goo.gl/frxmJHczGBQQ5Yzn7,"https://www.google.com/maps/dir/51.1653659,17.0257048/51.6324737,19.4390766/@51.4275489,17.6623273,9z/data=!4m2!4m1!3e0
"
2533,321,25,https://maps.app.goo.gl/RipdGHfK9kV6HTrdA,"https://www.google.com/maps/dir/51.6324737,19.4390766/52.1541584,20.684352/@51.893517,19.6903751,9.58z/data=!4m2!4m1!3e0
"
2534,321,26,https://maps.app.goo.gl/Mhfa1RLQTxsMvEsp7,"https://www.google.com/maps/dir/52.1541584,20.684352/52.6760804,21.6156894/@52.4179893,20.8446672,10z/data=!4m2!4m1!3e0
"
2535,321,27,https://maps.app.goo.gl/YGyEhS9tkUhiFbQD7,"https://www.google.com/maps/dir/52.6760804,21.6156894/52.8031961,21.8634835/52.8058895,21.8775758/52.8229022,21.8881639/53.1208699,22.0341927/54.1312907,22.9504005/54.308878,23.1207281/54.671047,25.2620313/@53.8022587,22.1199463,8z/data=!4m2!4m1!3e0
"
2536,322,1,https://maps.app.goo.gl/4bcoP7VHtn4ah1pm7,"https://www.google.com/maps/dir/54.7683568,25.366543/54.7022676,25.2618407/@54.7367892,25.2729924,13z/data=!4m2!4m1!3e0
"
2537,322,2,https://maps.app.goo.gl/epu4NiqGQri4ztbg9,"https://www.google.com/maps/dir/54.6576434,25.1434249/54.9450237,23.876716/@54.7172495,24.2516022,10z/data=!4m2!4m1!3e0
"
2538,322,3,https://maps.app.goo.gl/bRVof4Tm3t5xGDjw6,"https://www.google.com/maps/dir/54.9355376,23.8713202/54.6342612,23.4363694/@54.7745477,23.3978432,10z/data=!4m2!4m1!3e0
"
2539,322,4,https://maps.app.goo.gl/w5vPpLZwW6G2sazt7,"https://www.google.com/maps/dir/54.6339593,23.4378407/54.5928531,23.3899507/@54.6134504,23.3726926,13z/data=!4m2!4m1!3e0
"
2540,322,5,https://maps.app.goo.gl/1F6ZiULnAWdscyjY9,"https://www.google.com/maps/dir/54.5835118,23.3662812/54.3086556,23.1200125/53.44998,23.0896838/53.1488154,23.1184243/52.7133226,21.6935516/@53.6700288,21.3583027,8z/data=!4m2!4m1!3e0
"
2541,322,6,https://maps.app.goo.gl/KrwJHcb7nLqNBsC2A,"https://www.google.com/maps/dir/52.7129961,21.6934217/51.9000736,19.7067612/@52.3643976,20.1104716,9z/data=!4m2!4m1!3e0
"
2542,322,7,https://maps.app.goo.gl/k1NFdAp7TDBcLvhr9,"https://www.google.com/maps/dir/51.8997904,19.7082516/52.3291101,17.0926744/@52.1133198,17.6853883,8z/data=!4m2!4m1!3e0
"
2543,322,8,https://maps.app.goo.gl/m7gXZoVVdVqLM6ur7,"https://www.google.com/maps/dir/52.3291101,17.0926744/52.3156123,14.5777167/52.388512,9.9976944/@52.2514398,10.9062246,7z/data=!4m2!4m1!3e0
"
2544,322,9,https://maps.app.goo.gl/JKdXZFsWMoHWmken6,"https://www.google.com/maps/dir/52.3877639,9.9989016/51.5705477,7.102277/@51.8035989,7.7837004,8.29z/data=!4m2!4m1!3e0
"
2545,322,10,https://maps.app.goo.gl/yjxZFzkAvJcJevhC9,"https://www.google.com/maps/dir/51.5705477,7.102277/51.8986483,6.1657052/52.2058114,5.3845953/@51.8712246,5.584008,9z/data=!4m2!4m1!3e0
"
2546,322,11,https://maps.app.goo.gl/LF1TF49dRaoCSvKQ8,"https://www.google.com/maps/dir/52.2058114,5.3845953/52.2492924,5.2507098/@52.2278201,5.2312089,12z/data=!3m1!4b1!4m2!4m1!3e0
"
2547,322,12,https://maps.app.goo.gl/odSjkPjC3EnLhYhUA,"https://www.google.com/maps/dir/52.25328,5.2463671/52.1028827,5.149521/@52.182622,5.0702844,11.42z/data=!4m2!4m1!3e0
"
2548,322,13,https://maps.app.goo.gl/jewh3Yp6LRFR1VhZA,"https://www.google.com/maps/dir/52.0786762,5.1414733/51.8720178,4.9633627/@51.9753944,4.8885123,11z/data=!3m1!4b1!4m9!4m8!1m5!3m4!1m2!1d5.1416185!2d52.0786418!3s0x47c666020e2f98bf:0xb0c40c6fe3065ac3!1m0!3e0
"
2549,322,14,https://maps.app.goo.gl/wSAYFXhcn1jdz8Vg8,"https://www.google.com/maps/dir/51.8720178,4.9633627/51.7442581,4.9178849/@51.8081383,4.8582004,12z/data=!3m1!4b1!4m2!4m1!3e0
"
2550,322,15,https://maps.app.goo.gl/ucfqaEZb5vmG7g3C9,"https://www.google.com/maps/dir/51.7443177,4.9177969/51.4859383,4.7350525/51.2668862,4.4445111/51.071469,3.9215415/@51.4048175,3.9648893,9.58z/data=!4m2!4m1!3e0
"
2551,322,16,https://maps.app.goo.gl/STMWJvP49tpkZ8bNA,"https://www.google.com/maps/dir/51.071477,3.9216519/51.1877616,3.106861/@51.0997043,3.2335696,10z/data=!4m2!4m1!3e0
"
2552,322,17,https://maps.app.goo.gl/7c7cZfYyJhZTqtYu8,"https://www.google.com/maps/dir/51.1877887,3.1068204/51.2273768,2.9226667/@51.2075115,2.9299909,12z/data=!3m1!4b1!4m2!4m1!3e0
"
2553,322,18,https://maps.app.goo.gl/isprLrqiZbw9S7z16,"https://www.google.com/maps/dir/51.214617,2.926223/51.1852297,3.1072371/@51.210475,2.9588158,12.17z/data=!4m5!4m4!1m1!4e1!1m0!3e0
"
2554,322,19,https://maps.app.goo.gl/ULRqMzh1dQWvuc2i8,"https://www.google.com/maps/dir/51.185318,3.1059723/51.0177607,3.7313458/51.3086691,4.5590408/@51.1786546,3.2126354,9z/data=!4m2!4m1!3e0
"
2555,322,20,https://maps.app.goo.gl/dET9Cp8pEXX1AnYMA,"https://www.google.com/maps/dir/51.3087615,4.5590173/51.4860508,4.7355575/51.4974768,4.7421375/@51.417368,4.5183313,11.29z/data=!4m2!4m1!3e0
"
2556,322,21,https://maps.app.goo.gl/jD5UxAz5utwJz7tX6,"https://www.google.com/maps/dir/51.4974768,4.7421375/52.0142329,5.1213188/@51.7557639,4.6332964,10z/data=!4m2!4m1!3e0
"
2557,322,22,https://maps.app.goo.gl/6cdSNR3RXvvz5TEr7,"https://www.google.com/maps/dir/51.4974768,4.7421375/52.0142329,5.1213188/@51.7557639,4.6332964,10z/data=!4m2!4m1!3e0
"
2558,322,23,https://maps.app.goo.gl/DowqxLzKnu1hw2n78,"https://www.google.com/maps/dir/52.19576,5.8347285/52.2808331,6.8505881/@52.2154442,6.0125479,10z/data=!4m2!4m1!3e0
"
2559,322,24,https://maps.app.goo.gl/Hb59C1DfJ5U8Ym3D6,"https://www.google.com/maps/dir/52.280694,6.85033/''/52.260626,7.847629/@52.2502713,7.1346083,10z/data=!4m10!4m9!1m1!4e1!1m3!2m2!1d7.043438!2d52.3136211!1m1!4e1!3e0
"
2560,322,25,https://maps.app.goo.gl/yaNcbR4ezxwwQzUQ9,"https://www.google.com/maps/dir/52.2604796,7.8472293/52.421574,9.5640639/@52.3720665,8.2737236,9z/data=!4m2!4m1!3e0
"
2561,322,26,https://maps.app.goo.gl/t35or7aAorEXLnV38,"https://www.google.com/maps/dir/52.421574,9.5640639/52.2045837,11.6739828/52.2261223,11.674218/52.2128949,11.672908/52.1487031,11.6514495/52.1507958,11.7023916/52.2084312,11.7866404/52.3155255,14.5776435/MOP+Brwin�w+Poludnie,+Brwin�w,+Poland/@52.2833266,12.7212896,6.62z/data=!4m26!4m25!1m0!1m0!1m0!1m0!1m10!3m4!1m2!1d11.6511881!2d52.1480474!3s0x47af5f35fb38a0a7:0x1fad88736f381bb7!3m4!1m2!1d11.6704359!2d52.1384512!3s0x47af58ba66de4371:0xc45f8477b1519a61!1m0!1m0!1m0!1m5!1m1!1s0x4719496569cf91ad:0x1d72bea253df5e90!2m2!1d20.6863999!2d52.1544344!3e0
"
2562,322,27,https://maps.app.goo.gl/Mhfa1RLQTxsMvEsp7,"https://www.google.com/maps/dir/52.1541584,20.684352/52.6760804,21.6156894/@52.4179893,20.8446672,10z/data=!4m2!4m1!3e0
"
2563,322,28,https://maps.app.goo.gl/pVfUeJr8BJDGBAJt9,"https://www.google.com/maps/dir/52.6765536,21.6172216/''/54.3088831,23.1207315/54.9450888,23.8766466/@53.8051927,21.4325345,8z/data=!4m9!4m8!1m0!1m3!2m2!1d22.0867038!2d53.1791887!1m0!1m0!3e0
"
2564,322,29,https://maps.app.goo.gl/iDUuia1XUKU943Hx7,"https://www.google.com/maps/dir/54.9369367,23.9038615/54.933854,23.9655471/@54.9352084,23.9180961,14z/data=!4m2!4m1!3e0
"
2565,322,30,https://maps.app.goo.gl/FuG1851mHLCHN99n8,"https://www.google.com/maps/dir/54.933854,23.9655471/''/54.7686161,25.3678911/@54.7825372,24.3092995,9z/data=!4m8!4m7!1m0!1m3!2m2!1d25.3372407!2d54.7664091!1m0!3e0
"
2566,323,1,https://maps.app.goo.gl/XEoYBmmuHrKpt9rr5,"https://www.google.com/maps/dir/54.7683568,25.366543/''/54.7538874,25.2804074/54.7429639,25.2770721/@54.7525677,25.2753082,14z/data=!4m9!4m8!1m0!1m3!2m2!1d25.2801687!2d54.749816!1m0!1m0!3e0
"
2567,323,2,https://maps.app.goo.gl/gyCLqz1c1rpdju629,"https://www.google.com/maps/dir/54.6585962,25.1406413/54.9384743,23.8969638/@54.7558008,24.1238057,9.71z/data=!4m2!4m1!3e0
"
2568,323,3,https://maps.app.goo.gl/9wUdqyktSsLu1uRg8,"https://www.google.com/maps/dir/54.9354971,23.8705673/54.3593151,23.1821008/@54.6422237,23.1096577,9.71z/data=!4m2!4m1!3e0
"
2569,323,4,https://maps.app.goo.gl/TovTmbVjjw5rTNbM8,"https://www.google.com/maps/dir/54.3593151,23.1821008/54.3086602,23.1199884/52.7130307,21.6924154/@53.5335272,21.3221719,8.29z/data=!4m2!4m1!3e0
"
2570,323,5,https://maps.app.goo.gl/qU8c5CFgXr4GWb5PA,"https://www.google.com/maps/dir/52.7127743,21.6924952/52.3156089,14.5777195/''/51.3190166,5.2088102/51.2106434,4.5468102/@51.845842,7.8414816,6z/am=t/data=!4m10!4m9!1m0!1m0!1m3!2m2!1d6.2163466!2d51.3841392!1m0!1m0!3e0
"
2571,323,6,https://maps.app.goo.gl/odFbaAYtviRFmUGZ7,"https://www.google.com/maps/dir/51.2099445,4.5464515/51.0002175,3.770113/51.1878123,3.1067472/@51.1046219,3.4177053,9.58z/data=!4m2!4m1!3e0
"
2572,323,7,https://maps.app.goo.gl/ZvgecDjfXfTjmCMs9,"https://www.google.com/maps/dir/51.1878123,3.1067472/51.2401384,2.945004/@51.2199367,2.9454233,12z/data=!4m2!4m1!3e0
"
2573,323,8,https://maps.app.goo.gl/isprLrqiZbw9S7z16,"https://www.google.com/maps/dir/51.214617,2.926223/51.1852297,3.1072371/@51.210475,2.9588158,12.17z/data=!4m5!4m4!1m1!4e1!1m0!3e0
"
2574,323,9,https://maps.app.goo.gl/8Sr3Cq3cgdfaMC4u6,"https://www.google.com/maps/dir/51.1854946,3.1059465/51.0336504,3.6376392/@51.1365955,3.2458251,11z/data=!4m2!4m1!3e0
"
2575,323,10,https://maps.app.goo.gl/WprXNYBLtSHu2erE6,"https://www.google.com/maps/dir/51.0336903,3.6375857/51.1830073,4.2876473/@51.072801,3.8443799,10.46z/data=!4m2!4m1!3e0
"
2576,323,11,https://maps.app.goo.gl/EFKNtwmbmqpoEjbD7,"https://www.google.com/maps/dir/51.1834158,4.2892555/''/51.4974427,4.7421249/@51.3653024,4.302708,10.71z/data=!4m8!4m7!1m0!1m3!2m2!1d4.7355205!2d51.4859763!1m0!3e0
"
2577,323,12,https://maps.app.goo.gl/2V6fimSeQ8fVhKMp7,"https://www.google.com/maps/dir/51.4975483,4.742188/51.9109378,4.9842182/@51.7015689,4.660672,10.29z/data=!4m2!4m1!3e0
"
2578,323,13,https://maps.app.goo.gl/5uwvxYU9hS2GjWYR8,"https://www.google.com/maps/dir/51.9109378,4.9842182/52.1131393,5.1745207/@52.0119413,4.9146218,11z/data=!3m1!4b1!4m2!4m1!3e0
"
2579,323,14,https://maps.app.goo.gl/kmXLzM1jc477CnsB8,"https://www.google.com/maps/dir/52.0797627,5.1435036/52.1956883,5.8348548/@52.1148545,5.3354443,10.58z/data=!4m2!4m1!3e0
"
2580,323,15,https://maps.app.goo.gl/CCuJHgaGKqoCWdmW6,"https://www.google.com/maps/dir/52.1956979,5.8348369/52.2524939,6.4305024/@52.2060484,5.9858974,11z/data=!4m2!4m1!3e0
"
2581,323,16,https://maps.app.goo.gl/8VS9sXS37HZK536E8,"https://www.google.com/maps/dir/52.2526967,6.4302288/52.3135947,7.0434443/52.2605424,7.8475163/@52.249431,6.7330252,9.29z/data=!4m2!4m1!3e0
"
2582,323,17,https://maps.app.goo.gl/ASDw9M2hTd8EAFca7,"https://www.google.com/maps/dir/52.2605424,7.8475163/52.1838542,11.4507236/@52.4418035,8.7996702,8.29z/data=!3m1!5s0x47af619c9d4815dd:0x54315fa681f852d3!4m2!4m1!3e0
"
2583,323,18,https://maps.app.goo.gl/4PpwfvLe1VLp45SA9,"https://www.google.com/maps/dir/52.1840086,11.4502328/''/52.3867784,16.4752165/@52.736613,12.9673441,7.71z/data=!4m8!4m7!1m0!1m3!2m2!1d14.5777524!2d52.3154347!1m0!3e0
"
2584,323,19,https://maps.app.goo.gl/BYLZsoS3QnXCJJaE8,"https://www.google.com/maps/dir/52.3865056,16.4753529/52.1544,20.6848838/@52.1490256,17.5545506,8.17z/data=!4m2!4m1!3e0
"
2585,323,20,https://maps.app.goo.gl/Mhfa1RLQTxsMvEsp7,"https://www.google.com/maps/dir/52.1541584,20.684352/52.6760804,21.6156894/@52.4179893,20.8446672,10z/data=!4m2!4m1!3e0
"
2586,323,21,https://maps.app.goo.gl/yvy3kXmMvtkVagSE7,"https://www.google.com/maps/dir/52.6760804,21.6156894/53.1158082,22.0310098/54.308878,23.1207281/54.6634522,25.2403416/54.6742368,25.2685997/54.6659143,25.273417/54.6772077,25.3077622/@53.8022587,22.1439084,8z/data=!4m2!4m1!3e0
"
2587,324,1,https://maps.app.goo.gl/Z8ntLm8fvHMDaRFv6,"https://www.google.com/maps/dir/54.658736,25.140233/54.9268325,24.0585107/@54.7655454,24.215799,9.58z/data=!4m2!4m1!3e0
"
2588,324,2,https://maps.app.goo.gl/jJfvjYVNiRx2RJJJ7,"https://www.google.com/maps/dir/54.9287144,24.0318885/54.9384405,23.8969473/@54.9337977,23.9231892,13z/data=!3m1!4b1!4m2!4m1!3e0
"
2589,324,3,https://maps.app.goo.gl/BxKdxqmSXwUCZGr17,"https://www.google.com/maps/dir/54.9451171,23.8767364/55.7333558,21.3852005/@55.3949086,21.579948,8.58z/am=t/data=!4m2!4m1!3e0
"
2590,324,4,https://maps.app.goo.gl/yX49sJYvjKyJADFGA,"https://www.google.com/maps/dir/54.9451171,23.8767364/55.7333558,21.3852005/@55.3949086,21.579948,8.58z/am=t/data=!4m2!4m1!3e0
"
2591,324,5,https://maps.app.goo.gl/NgpvPxfA9EbQXCyk7,"https://www.google.com/maps/dir/55.7070633,21.2392679/55.6269327,21.9714835/@55.6935418,21.4099559,10.46z/am=t/data=!4m2!4m1!3e0
"
2592,324,6,https://maps.app.goo.gl/aNsi4NL55RoMJpyXA,"https://www.google.com/maps/dir/55.7070633,21.2392679/55.6269327,21.9714835/@55.6935418,21.4099559,10.46z/am=t/data=!4m2!4m1!3e0
"
2593,324,7,https://maps.app.goo.gl/PjBCJTLWgJgnEFVXA,"https://www.google.com/maps/dir/55.7070633,21.2392679/55.6269327,21.9714835/@55.6935418,21.4099559,10.46z/am=t/data=!4m2!4m1!3e0
"
2594,325,1,https://maps.app.goo.gl/qdGugAJvNY3xPswk9,"https://www.google.com/maps/dir/54.6586253,25.1405563/54.7904045,24.6701797/@54.7049677,24.7874095,11.17z/data=!4m2!4m1!3e0
"
2595,325,2,https://maps.app.goo.gl/UGTegnxPmHSyVziD6,"https://www.google.com/maps/dir/54.7904682,24.6673894/54.9354992,23.8706047/@54.8796835,24.051361,10.29z/data=!4m2!4m1!3e0
"
2596,325,3,https://maps.app.goo.gl/MN5YA9RM2sJWm6x38,"https://www.google.com/maps/dir/54.9449454,23.8767777/55.3373249,23.1006959/@55.1287936,23.2455076,10z/data=!4m2!4m1!3e0
"
2597,325,4,https://maps.app.goo.gl/pgVuwBxqkJPpQ9Rt5,"https://www.google.com/maps/dir/55.3370191,23.0988877/55.7043722,21.2219032/@55.5339149,21.5009432,9z/data=!4m2!4m1!3e0
"
2598,325,5,https://maps.app.goo.gl/kGYe4ux26cxwa2TSA,"https://www.google.com/maps/dir/55.7071611,21.2396857/55.3545311,23.0383692/@55.5915002,21.5928161,9.29z/data=!4m2!4m1!3e0
"
2599,325,6,https://maps.app.goo.gl/QUyQYDFcMwZ7CtmG9,"https://www.google.com/maps/dir/55.353581,23.0418643/55.3354928,23.1019539/@55.3447002,23.0511826,14z/data=!4m2!4m1!3e0
"
